ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,spy_bull_regime,year
NI,Utilities,2025-05-07,2025-05-09,38.6767,2025-06-20,38.4916,time,42,-0.48,-52.63,0.98,0.9,8.74,False,2025
NI,Utilities,2025-08-06,2025-08-08,41.6688,2025-09-19,39.5314,time,42,-5.13,-564.24,0.22,0.21,7.11,True,2025
NI,Utilities,2025-10-29,2025-10-31,41.6614,2025-12-12,40.8718,time,42,-1.9,-208.48,0.2,0.19,2.9,True,2025
NDSN,Industrials,2025-05-28,2025-05-30,208.3311,2025-07-11,218.5754,time,42,4.92,540.9,2.42,2.36,2.6,True,2025
NDSN,Industrials,2025-08-20,2025-08-22,218.8922,2025-10-03,231.9271,time,42,5.95,655.04,2.73,2.64,3.54,True,2025
NDSN,Industrials,2025-12-10,2025-12-12,237.8483,2026-01-23,270.4485,time,42,13.71,1507.7,3.03,2.93,3.42,True,2025
NSC,Industrials,2025-01-29,2025-01-31,249.5899,2025-03-11,227.3421,hard_stop,39,-8.91,-980.51,3.04,2.94,3.31,True,2025
NSC,Industrials,2025-04-23,2025-04-25,218.9796,2025-06-06,246.2004,time,42,12.43,1367.38,2.69,2.68,0.53,False,2025
NSC,Industrials,2025-10-23,2025-10-27,278.163,2025-12-08,290.4546,time,42,4.42,486.07,3.3,3.2,3.04,True,2025
NTRS,Financials,2025-01-23,2025-01-27,107.6208,2025-03-10,98.0588,time,42,-8.88,-977.34,2.26,2.03,11.14,True,2025
NTRS,Financials,2025-04-22,2025-04-24,88.7053,2025-06-05,103.8536,time,42,17.08,1878.49,1.9,1.84,3.36,False,2025
NTRS,Financials,2025-07-23,2025-07-25,126.6834,2025-09-05,125.8004,time,42,-0.7,-76.67,2.13,2.06,3.17,True,2025
NTRS,Financials,2025-10-22,2025-10-24,124.6538,2025-12-05,132.4674,time,42,6.27,689.5,2.29,2.25,1.73,True,2025
NOC,Industrials,2025-01-30,2025-02-03,478.5411,2025-02-14,430.0315,hard_stop,11,-10.14,-1115.07,8.66,6.37,36.05,True,2025
NOC,Industrials,2025-07-22,2025-07-24,561.9407,2025-09-04,575.5762,time,42,2.43,266.92,8.15,6.8,19.93,True,2025
NOC,Industrials,2025-10-21,2025-10-23,595.4021,2025-12-01,543.7684,hard_stop,39,-8.67,-953.93,7.67,6.46,18.82,True,2025
NCLH,Consumer Discretionary,2025-02-27,2025-03-03,22.97,2025-03-04,21.13,hard_stop,1,-8.01,-881.15,0.26,0.11,142.88,True,2025
NCLH,Consumer Discretionary,2025-11-04,2025-11-06,18.57,2025-12-18,21.63,time,42,16.48,1812.6,1.2,1.16,3.31,True,2025
NRG,Utilities,2025-02-26,2025-02-28,102.8837,2025-03-06,89.7475,hard_stop,6,-12.77,-1404.48,1.52,0.94,61.77,True,2025
NRG,Utilities,2025-05-12,2025-05-14,153.0,2025-06-25,151.5862,time,42,-0.92,-101.65,2.68,1.69,58.83,True,2025
NRG,Utilities,2025-08-06,2025-08-08,152.0951,2025-09-19,162.9301,time,42,7.12,783.61,1.73,1.65,5.05,True,2025
NRG,Utilities,2025-11-06,2025-11-10,174.5687,2025-11-20,159.4723,hard_stop,10,-8.65,-951.27,2.78,2.13,30.73,True,2025
NUE,Materials,2025-01-27,2025-01-29,124.2933,2025-03-04,126.9998,trail_stop,34,2.18,239.53,1.22,0.62,96.99,True,2025
NUE,Materials,2025-04-28,2025-04-30,113.3115,2025-06-11,115.3801,time,42,1.83,200.82,0.77,0.66,16.87,False,2025
NUE,Materials,2025-07-28,2025-07-30,139.1508,2025-09-10,140.3477,time,42,0.86,94.62,2.65,2.64,0.32,True,2025
NUE,Materials,2025-10-27,2025-10-29,151.1672,2025-12-10,163.2149,time,42,7.97,876.68,2.63,2.16,22.01,True,2025
NVDA,Information Technology,2025-02-26,2025-02-28,117.9813,2025-03-10,106.945,hard_stop,10,-9.35,-1028.98,0.89,0.85,5.25,True,2025
NVDA,Information Technology,2025-08-27,2025-08-29,178.0804,2025-10-10,183.1399,time,42,2.84,312.52,1.05,1.01,4.1,True,2025
NVDA,Information Technology,2025-11-19,2025-11-21,181.2201,2026-01-02,188.8398,time,42,4.2,462.51,1.3,1.26,3.46,True,2025
NVR,Consumer Discretionary,2025-01-28,2025-01-30,7998.0,2025-02-12,7300.3701,hard_stop,13,-8.72,-959.48,139.93,129.35,8.18,True,2025
NVR,Consumer Discretionary,2025-07-23,2025-07-25,7800.0,2025-09-05,8502.0,time,42,9.0,990.0,108.54,106.2,2.2,True,2025
NVR,Consumer Discretionary,2025-10-22,2025-10-24,7718.0,2025-11-03,7072.3198,hard_stop,10,-8.37,-920.25,112.33,109.36,2.72,True,2025
NXPI,Information Technology,2025-02-03,2025-02-05,197.0165,2025-02-25,223.1865,trail_stop,20,13.28,1461.14,3.18,3.14,1.4,True,2025
NXPI,Information Technology,2025-04-28,2025-04-30,175.9362,2025-05-22,192.8341,trail_stop,22,9.6,1056.5,2.64,2.6,1.39,False,2025
NXPI,Information Technology,2025-07-21,2025-07-23,222.5008,2025-08-06,203.0102,hard_stop,14,-8.76,-963.58,2.72,2.66,2.31,True,2025
ORLY,Consumer Discretionary,2025-10-22,2025-10-24,99.47,2025-12-05,98.89,time,42,-0.58,-64.14,0.85,0.83,2.24,True,2025
OXY,Energy,2025-02-18,2025-02-20,49.8308,2025-03-03,45.2343,hard_stop,11,-9.22,-1014.66,0.8,0.67,19.42,True,2025
OXY,Energy,2025-05-07,2025-05-09,41.0803,2025-06-20,44.912,time,42,9.33,1026.01,0.87,0.76,14.0,False,2025
OXY,Energy,2025-08-06,2025-08-08,43.0222,2025-09-19,45.6171,time,42,6.03,663.48,0.39,0.31,24.79,True,2025
OXY,Energy,2025-11-10,2025-11-12,40.9169,2025-12-24,39.811,time,42,-2.7,-297.31,0.64,0.52,22.73,True,2025
ODFL,Industrials,2025-02-05,2025-02-07,194.7742,2025-02-21,178.8612,hard_stop,14,-8.17,-898.7,1.23,1.16,5.92,True,2025
ODFL,Industrials,2025-04-23,2025-04-25,148.2438,2025-05-22,162.4644,trail_stop,27,9.59,1055.2,1.19,1.14,4.04,False,2025
ODFL,Industrials,2025-10-29,2025-10-31,135.9402,2025-12-12,159.2676,time,42,17.16,1887.61,1.28,1.22,5.15,True,2025
OMC,Communication Services,2025-02-04,2025-02-06,81.5907,2025-03-20,77.6362,time,42,-4.85,-533.15,2.41,2.39,0.8,True,2025
OMC,Communication Services,2025-04-15,2025-04-17,69.6599,2025-05-29,71.3052,time,42,2.36,259.81,1.7,1.66,2.28,False,2025
OMC,Communication Services,2025-07-15,2025-07-17,70.8534,2025-08-28,75.5271,time,42,6.6,725.59,2.05,2.03,0.83,True,2025
OMC,Communication Services,2025-10-21,2025-10-23,79.9141,2025-11-03,71.6001,hard_stop,11,-10.4,-1144.4,2.24,2.17,3.06,True,2025
ON,Information Technology,2025-05-05,2025-05-07,38.9,2025-05-22,42.29,trail_stop,15,8.71,958.61,0.55,0.5,9.59,False,2025
ON,Information Technology,2025-11-03,2025-11-05,48.85,2025-11-20,44.9,hard_stop,15,-8.09,-889.46,0.63,0.54,17.58,True,2025
OKE,Energy,2025-02-24,2025-02-26,89.1154,2025-04-04,75.684,hard_stop,37,-15.07,-1657.91,1.57,1.54,1.86,True,2025
OKE,Energy,2025-08-04,2025-08-06,73.6567,2025-09-17,69.9325,time,42,-5.06,-556.16,1.34,1.33,0.95,True,2025
OKE,Energy,2025-10-28,2025-10-30,64.4712,2025-12-11,71.7653,time,42,11.31,1244.51,1.49,1.45,2.45,True,2025
ORCL,Information Technology,2025-06-11,2025-06-13,199.5777,2025-07-25,243.2008,time,42,21.86,2404.35,1.7,1.64,3.37,True,2025
ORCL,Information Technology,2025-12-10,2025-12-12,195.1706,2025-12-17,177.37,hard_stop,5,-9.12,-1003.26,2.26,1.64,38.04,True,2025
OTIS,Industrials,2025-04-23,2025-04-25,91.062,2025-06-06,94.1499,time,42,3.39,373.0,0.92,0.91,1.1,False,2025
OTIS,Industrials,2025-07-23,2025-07-25,88.3966,2025-09-05,85.6811,time,42,-3.07,-337.91,0.99,0.89,11.81,True,2025
OTIS,Industrials,2025-10-29,2025-10-31,90.3985,2025-12-12,87.2081,time,42,-3.53,-388.21,1.05,1.0,4.73,True,2025
PCAR,Industrials,2025-07-22,2025-07-24,98.3607,2025-09-04,96.1009,time,42,-2.3,-252.72,1.37,1.31,4.31,True,2025
PCAR,Industrials,2025-10-21,2025-10-23,98.3123,2025-12-04,106.5285,time,42,8.36,919.3,1.12,1.08,3.88,True,2025
PKG,Materials,2025-04-22,2025-04-24,178.8143,2025-06-05,190.0286,time,42,6.27,689.86,2.31,2.21,4.34,False,2025
PKG,Materials,2025-07-23,2025-07-25,202.6509,2025-09-05,216.3646,time,42,6.77,744.39,2.48,2.44,1.47,True,2025
PLTR,Information Technology,2025-02-03,2025-02-05,101.78,2025-02-19,112.06,trail_stop,14,10.1,1111.02,0.14,0.11,23.72,True,2025
PLTR,Information Technology,2025-08-04,2025-08-06,171.175,2025-08-20,156.01,hard_stop,14,-8.86,-974.53,0.16,0.14,15.57,True,2025
PLTR,Information Technology,2025-11-03,2025-11-05,189.0,2025-11-13,172.14,hard_stop,8,-8.92,-981.27,0.21,0.17,25.46,True,2025
PANW,Information Technology,2025-02-13,2025-02-18,197.7,2025-03-06,179.33,hard_stop,16,-9.29,-1022.1,0.81,0.78,3.94,True,2025
PANW,Information Technology,2025-08-18,2025-08-20,181.93,2025-10-01,206.8,time,42,13.67,1503.71,0.95,0.89,7.31,True,2025
PANW,Information Technology,2025-11-19,2025-11-21,185.01,2026-01-02,179.37,time,42,-3.05,-335.33,0.93,0.89,4.36,True,2025
PH,Industrials,2025-01-30,2025-02-03,679.1965,2025-03-04,617.7776,hard_stop,29,-9.04,-994.72,6.53,6.23,4.88,True,2025
PH,Industrials,2025-05-01,2025-05-05,604.2535,2025-06-16,656.1376,time,42,8.59,944.51,6.94,6.72,3.26,False,2025
PH,Industrials,2025-08-07,2025-08-11,722.7488,2025-09-22,755.1925,time,42,4.49,493.78,7.69,7.08,8.57,True,2025
PH,Industrials,2025-11-06,2025-11-10,841.755,2025-12-22,882.8255,time,42,4.88,536.71,7.22,6.62,9.01,True,2025
PAYX,Industrials,2025-03-26,2025-03-28,145.2615,2025-04-08,130.661,hard_stop,11,-10.05,-1105.63,1.49,1.48,0.7,False,2025
PAYX,Industrials,2025-09-30,2025-10-02,119.6474,2025-11-06,109.1857,hard_stop,35,-8.74,-961.82,1.22,1.2,1.42,True,2025
PAYX,Industrials,2025-12-19,2025-12-23,112.2636,2026-01-27,102.5411,hard_stop,35,-8.66,-952.65,1.26,1.23,2.4,True,2025
PYPL,Financials,2025-02-04,2025-02-06,79.2563,2025-02-26,71.6668,hard_stop,20,-9.58,-1053.34,1.19,1.12,5.96,True,2025
PYPL,Financials,2025-04-29,2025-05-01,65.271,2025-06-12,74.4122,time,42,14.0,1540.54,1.33,1.16,14.53,False,2025
PYPL,Financials,2025-07-29,2025-07-31,69.1055,2025-09-11,66.9123,time,42,-3.17,-349.12,1.29,1.25,3.14,True,2025
PYPL,Financials,2025-10-28,2025-10-30,69.4636,2025-11-14,62.476,hard_stop,15,-10.06,-1106.54,1.3,1.14,14.47,True,2025
PNR,Industrials,2025-02-04,2025-02-06,98.3575,2025-03-04,88.4892,hard_stop,26,-10.03,-1103.64,1.08,1.02,5.96,True,2025
PNR,Industrials,2025-04-22,2025-04-24,86.3092,2025-06-05,98.7027,time,42,14.36,1579.54,1.11,1.01,9.74,False,2025
PNR,Industrials,2025-10-21,2025-10-23,109.1742,2025-12-04,104.3098,time,42,-4.46,-490.12,1.12,1.1,1.56,True,2025
PEP,Consumer Staples,2025-02-04,2025-02-06,139.3945,2025-03-20,141.4826,time,42,1.5,164.78,1.96,1.94,0.9,True,2025
PEP,Consumer Staples,2025-10-09,2025-10-13,145.9066,2025-11-24,142.8147,time,42,-2.12,-233.1,2.29,2.26,1.33,True,2025
PFE,Health Care,2025-02-04,2025-02-06,24.2321,2025-03-20,24.0211,time,42,-0.87,-95.76,0.63,0.46,37.2,True,2025
PFE,Health Care,2025-04-29,2025-05-01,22.2876,2025-06-12,23.2175,time,42,4.17,458.96,0.92,0.67,36.49,False,2025
PFE,Health Care,2025-08-05,2025-08-07,22.9811,2025-09-18,22.9621,time,42,-0.08,-9.1,0.51,0.36,41.65,True,2025
PFE,Health Care,2025-11-04,2025-11-06,23.5326,2025-12-18,24.2275,time,42,2.95,324.85,0.87,0.63,37.43,True,2025
PCG,Utilities,2025-10-23,2025-10-27,16.3221,2025-12-08,14.8509,time,42,-9.01,-991.47,0.5,0.43,17.33,True,2025
PM,Consumer Staples,2025-02-06,2025-02-10,137.8553,2025-03-24,146.3638,time,42,6.17,678.92,1.55,1.5,3.42,True,2025
PM,Consumer Staples,2025-04-23,2025-04-25,165.1096,2025-06-06,175.511,time,42,6.3,692.97,1.69,1.61,4.79,False,2025
PM,Consumer Staples,2025-07-22,2025-07-24,160.4949,2025-09-04,156.8071,time,42,-2.3,-252.76,1.91,1.86,2.8,True,2025
PM,Consumer Staples,2025-10-21,2025-10-23,155.1277,2025-10-31,141.76,hard_stop,8,-8.62,-947.89,2.24,2.1,6.88,True,2025
PSX,Energy,2025-01-31,2025-02-04,112.048,2025-03-05,114.6664,trail_stop,29,2.34,257.06,0.01,-0.13,107.79,True,2025
PSX,Energy,2025-07-25,2025-07-29,123.1388,2025-09-09,129.1672,time,42,4.9,538.52,2.38,1.71,38.89,True,2025
PSX,Energy,2025-10-29,2025-10-31,133.4731,2025-12-12,139.2755,time,42,4.35,478.2,2.52,2.16,16.81,True,2025
PNW,Utilities,2025-02-25,2025-02-27,86.9296,2025-04-10,86.0149,time,42,-1.05,-115.74,-0.06,-0.15,60.72,True,2025
PNW,Utilities,2025-11-03,2025-11-05,87.3597,2025-12-17,87.2714,time,42,-0.1,-11.12,3.39,3.08,9.91,True,2025
PNC,Financials,2025-01-16,2025-01-21,190.9053,2025-03-04,172.7799,time,42,-9.49,-1044.39,3.77,3.35,12.65,True,2025
PNC,Financials,2025-04-15,2025-04-17,147.3533,2025-05-29,169.4016,time,42,14.96,1645.92,3.51,3.39,3.67,False,2025
PNC,Financials,2025-07-16,2025-07-18,191.6005,2025-08-29,202.4326,time,42,5.65,621.88,3.85,3.55,8.48,True,2025
PNC,Financials,2025-10-15,2025-10-17,177.2179,2025-11-28,187.8244,time,42,5.99,658.35,4.35,4.04,7.58,True,2025
POOL,Consumer Discretionary,2025-02-20,2025-02-24,334.4154,2025-03-28,306.7906,hard_stop,32,-8.26,-908.67,0.97,0.89,8.53,True,2025
POOL,Consumer Discretionary,2025-07-24,2025-07-28,316.3607,2025-09-08,327.566,time,42,3.54,389.61,5.17,5.11,1.25,True,2025
POOL,Consumer Discretionary,2025-10-23,2025-10-27,290.4814,2025-10-31,262.2138,hard_stop,4,-9.73,-1070.44,3.39,3.37,0.66,True,2025
PPG,Materials,2025-04-29,2025-05-01,105.9569,2025-06-12,109.1227,time,42,2.99,328.66,1.72,1.62,6.05,False,2025
PPG,Materials,2025-10-28,2025-10-30,96.0947,2025-12-11,101.511,time,42,5.64,620.0,2.13,2.08,2.26,True,2025
PPL,Utilities,2025-04-30,2025-05-02,35.0835,2025-06-13,33.1113,time,42,-5.62,-618.38,0.6,0.54,11.02,False,2025
PPL,Utilities,2025-11-05,2025-11-07,36.0048,2025-12-10,33.0126,hard_stop,33,-8.31,-914.16,0.48,0.46,5.33,True,2025
PFG,Financials,2025-02-06,2025-02-10,78.9762,2025-03-24,82.0754,time,42,3.92,431.67,1.94,1.93,0.36,True,2025
PFG,Financials,2025-07-28,2025-07-30,77.9257,2025-09-10,78.6126,time,42,0.88,96.97,2.16,1.97,9.57,True,2025
PG,Consumer Staples,2025-01-22,2025-01-24,160.2717,2025-03-07,169.9705,time,42,6.05,665.66,1.88,1.86,1.1,True,2025
PG,Consumer Staples,2025-04-24,2025-04-28,156.5369,2025-06-09,158.0144,time,42,0.94,103.82,1.54,1.53,0.93,False,2025
PG,Consumer Staples,2025-07-29,2025-07-31,148.5644,2025-09-11,155.2488,time,42,4.5,494.93,1.48,1.42,4.14,True,2025
PG,Consumer Staples,2025-10-24,2025-10-28,148.9331,2025-12-08,136.3381,hard_stop,41,-8.46,-930.25,1.99,1.9,4.92,True,2025
PGR,Financials,2025-01-28,2025-01-30,232.2279,2025-03-13,262.276,time,42,12.94,1423.3,4.08,3.56,14.63,True,2025
PGR,Financials,2025-07-16,2025-07-18,232.5415,2025-08-29,232.0906,time,42,-0.19,-21.33,4.88,4.43,10.04,True,2025
PLD,Real Estate,2025-01-21,2025-01-23,110.4359,2025-03-06,115.2349,time,42,4.35,478.01,1.37,0.68,100.81,True,2025
PLD,Real Estate,2025-10-15,2025-10-17,119.3821,2025-11-28,126.5186,time,42,5.98,657.57,0.8,0.72,11.09,True,2025
PRU,Financials,2025-10-29,2025-10-31,98.2944,2025-12-12,113.8431,time,42,15.82,1740.04,4.26,3.72,14.53,True,2025
PEG,Utilities,2025-08-05,2025-08-07,83.5618,2025-09-18,79.9031,time,42,-4.38,-481.63,1.17,0.73,61.13,True,2025
PEG,Utilities,2025-11-03,2025-11-05,80.9561,2025-12-17,79.2729,time,42,-2.08,-228.71,1.13,1.01,11.57,True,2025
PTC,Information Technology,2025-02-05,2025-02-07,172.75,2025-03-04,158.44,hard_stop,25,-8.28,-911.2,1.1,0.89,23.76,True,2025
PTC,Information Technology,2025-04-30,2025-05-02,159.04,2025-06-13,169.34,time,42,6.48,712.4,1.79,1.4,27.58,False,2025
PTC,Information Technology,2025-07-30,2025-08-01,212.2,2025-09-12,205.11,time,42,-3.34,-367.53,1.17,0.79,48.85,True,2025
PTC,Information Technology,2025-11-05,2025-11-07,173.21,2025-12-19,178.17,time,42,2.86,314.99,3.47,2.27,52.71,True,2025
PSA,Real Estate,2025-04-30,2025-05-02,291.9517,2025-06-13,285.8286,time,42,-2.1,-230.7,2.42,2.39,1.25,False,2025
PSA,Real Estate,2025-07-30,2025-08-01,268.0945,2025-09-12,283.2799,time,42,5.66,623.06,2.58,2.55,0.95,True,2025
PSA,Real Estate,2025-10-29,2025-10-31,272.4312,2025-12-12,269.2295,time,42,-1.18,-129.28,2.62,2.54,3.14,True,2025
PHM,Consumer Discretionary,2025-01-30,2025-02-03,110.3904,2025-02-24,100.6789,hard_stop,21,-8.8,-967.72,4.43,3.27,35.51,True,2025
PHM,Consumer Discretionary,2025-04-22,2025-04-24,100.4362,2025-06-05,100.8331,time,42,0.4,43.46,2.57,2.44,5.21,False,2025
PHM,Consumer Discretionary,2025-07-22,2025-07-24,117.7029,2025-09-04,136.8114,time,42,16.23,1785.79,3.03,2.97,2.14,True,2025
PHM,Consumer Discretionary,2025-10-21,2025-10-23,120.0562,2025-12-04,127.3556,time,42,6.08,668.8,2.96,2.89,2.46,True,2025
PWR,Industrials,2025-02-20,2025-02-24,269.3286,2025-03-06,240.5572,hard_stop,10,-10.68,-1175.09,2.94,2.62,12.05,True,2025
PWR,Industrials,2025-05-01,2025-05-05,317.9737,2025-06-16,361.4518,time,42,13.67,1504.09,1.78,1.66,6.92,False,2025
PWR,Industrials,2025-07-31,2025-08-04,400.0605,2025-09-15,385.4107,time,42,-3.66,-402.81,2.48,2.45,1.13,True,2025
PWR,Industrials,2025-10-30,2025-11-03,451.3337,2025-12-15,435.6708,time,42,-3.47,-381.74,3.33,3.26,2.18,True,2025
QCOM,Information Technology,2025-02-05,2025-02-07,165.0519,2025-02-27,150.0949,hard_stop,20,-9.06,-996.82,3.41,2.99,14.2,True,2025
QCOM,Information Technology,2025-04-30,2025-05-02,134.694,2025-06-13,152.0859,time,42,12.91,1420.34,2.85,2.82,1.19,False,2025
QCOM,Information Technology,2025-07-30,2025-08-01,143.9666,2025-09-12,159.9802,time,42,11.12,1223.54,2.43,2.27,7.24,True,2025
QCOM,Information Technology,2025-11-05,2025-11-07,170.7556,2025-12-19,174.132,time,42,1.98,217.51,3.0,2.88,4.32,True,2025
DGX,Health Care,2025-01-30,2025-02-03,158.1986,2025-03-17,169.5767,time,42,7.19,791.15,2.23,2.18,2.09,True,2025
DGX,Health Care,2025-04-22,2025-04-24,170.7999,2025-06-05,170.574,time,42,-0.13,-14.55,2.21,2.15,2.78,False,2025
DGX,Health Care,2025-07-22,2025-07-24,170.2437,2025-09-04,177.7232,time,42,4.39,483.28,2.47,2.32,6.28,True,2025
DGX,Health Care,2025-10-21,2025-10-23,180.346,2025-12-04,182.5463,time,42,1.22,134.2,2.6,2.5,3.85,True,2025
Q,Information Technology,2025-11-18,2025-11-20,81.8954,2025-11-20,74.7953,hard_stop,0,-8.67,-953.66,1.01,0.69,46.38,True,2025
RL,Consumer Discretionary,2025-02-06,2025-02-10,263.9105,2025-03-06,234.7206,hard_stop,24,-11.06,-1216.66,4.82,4.53,6.51,True,2025
RL,Consumer Discretionary,2025-05-22,2025-05-27,272.8379,2025-07-08,282.5685,time,42,3.57,392.31,2.27,2.04,11.28,True,2025
RL,Consumer Discretionary,2025-08-07,2025-08-11,287.428,2025-09-22,305.1108,time,42,6.15,676.73,3.77,3.5,7.79,True,2025
RL,Consumer Discretionary,2025-11-06,2025-11-10,327.6093,2025-12-22,365.3698,time,42,11.53,1267.87,3.79,3.45,9.86,True,2025
RJF,Financials,2025-01-29,2025-01-31,168.5119,2025-02-20,152.4748,hard_stop,20,-9.52,-1046.85,2.93,2.69,8.8,True,2025
RJF,Financials,2025-10-22,2025-10-24,164.6063,2025-11-20,150.2587,hard_stop,27,-8.72,-958.8,3.11,2.83,9.97,True,2025
RTX,Industrials,2025-01-28,2025-01-30,122.4417,2025-03-13,126.5282,time,42,3.34,367.12,1.54,1.38,11.8,True,2025
RTX,Industrials,2025-04-22,2025-04-24,117.5478,2025-06-05,136.8884,time,42,16.45,1809.87,1.47,1.37,7.52,False,2025
RTX,Industrials,2025-07-22,2025-07-24,153.7988,2025-09-04,156.8786,time,42,2.0,220.27,1.56,1.43,9.47,True,2025
RTX,Industrials,2025-10-21,2025-10-23,175.5838,2025-12-04,170.0346,time,42,-3.16,-347.65,1.7,1.41,20.64,True,2025
REG,Real Estate,2025-04-29,2025-05-01,70.1034,2025-06-12,68.9089,time,42,-1.7,-187.43,0.58,0.56,3.98,False,2025
REG,Real Estate,2025-07-29,2025-07-31,69.9659,2025-09-11,70.745,time,42,1.11,122.49,0.56,0.55,1.92,True,2025
REG,Real Estate,2025-10-28,2025-10-30,67.9149,2025-12-11,66.3578,time,42,-2.29,-252.2,0.58,0.55,4.6,True,2025
REGN,Health Care,2025-02-04,2025-02-06,707.5758,2025-03-20,658.0365,time,42,-7.0,-770.14,12.07,11.19,7.82,True,2025
REGN,Health Care,2025-08-01,2025-08-05,567.1421,2025-09-16,572.7943,time,42,1.0,109.63,12.89,8.44,52.72,True,2025
REGN,Health Care,2025-10-28,2025-10-30,643.0166,2025-12-03,721.7226,trail_stop,34,12.24,1346.41,11.83,9.64,22.66,True,2025
RF,Financials,2025-01-17,2025-01-22,23.304,2025-03-05,21.1923,time,42,-9.06,-996.76,0.59,0.55,6.34,True,2025
RF,Financials,2025-04-17,2025-04-22,18.602,2025-06-03,20.8988,time,42,12.35,1358.13,0.54,0.51,6.16,False,2025
RF,Financials,2025-07-18,2025-07-22,25.2862,2025-09-02,26.3566,time,42,4.23,465.63,0.6,0.56,7.46,True,2025
RF,Financials,2025-10-17,2025-10-21,23.4161,2025-12-02,25.168,time,42,7.48,822.98,0.63,0.6,5.78,True,2025
RSG,Industrials,2025-02-13,2025-02-18,225.5996,2025-04-01,240.5001,time,42,6.6,726.53,1.63,1.37,19.02,True,2025
RSG,Industrials,2025-04-24,2025-04-28,240.2825,2025-06-09,246.6921,time,42,2.67,293.43,1.58,1.53,3.07,False,2025
RSG,Industrials,2025-07-29,2025-07-31,230.0263,2025-09-11,230.2346,time,42,0.09,9.96,1.77,1.76,0.81,True,2025
RSG,Industrials,2025-10-30,2025-11-03,206.1131,2025-12-15,214.0869,time,42,3.87,425.55,1.9,1.78,6.49,True,2025
RMD,Health Care,2025-01-30,2025-02-03,238.5991,2025-03-12,217.6126,hard_stop,37,-8.8,-967.53,2.43,2.31,4.98,True,2025
RMD,Health Care,2025-04-23,2025-04-25,235.7355,2025-06-06,249.755,time,42,5.95,654.18,2.37,2.36,0.41,False,2025
RMD,Health Care,2025-07-31,2025-08-04,276.2951,2025-09-15,269.121,time,42,-2.6,-285.62,2.55,2.48,2.77,True,2025
RVTY,Health Care,2025-01-31,2025-02-04,121.9286,2025-02-12,110.8686,hard_stop,8,-9.07,-997.79,1.42,1.38,3.1,True,2025
RVTY,Health Care,2025-04-28,2025-04-30,92.9731,2025-06-11,95.795,time,42,3.04,333.87,1.01,0.95,6.39,False,2025
RVTY,Health Care,2025-07-28,2025-07-30,94.7276,2025-08-06,85.7169,hard_stop,7,-9.51,-1046.35,1.18,1.14,3.36,True,2025
RVTY,Health Care,2025-10-27,2025-10-29,95.8667,2025-12-10,103.3663,time,42,7.82,860.52,1.18,1.14,3.63,True,2025
HOOD,Financials,2025-02-12,2025-02-14,63.305,2025-02-20,56.06,hard_stop,6,-11.44,-1258.91,1.04,0.52,99.1,True,2025
HOOD,Financials,2025-04-30,2025-05-02,46.775,2025-06-13,72.6,time,42,55.21,6073.22,0.37,0.33,13.48,False,2025
HOOD,Financials,2025-07-30,2025-08-01,97.8,2025-08-20,105.34,trail_stop,19,7.71,848.06,0.5,0.36,39.48,True,2025
HOOD,Financials,2025-11-05,2025-11-07,123.766,2025-11-20,106.21,hard_stop,13,-14.18,-1560.33,0.68,0.61,10.9,True,2025
ROK,Industrials,2025-02-10,2025-02-12,294.6975,2025-03-04,263.0139,hard_stop,20,-10.75,-1182.63,1.83,1.58,16.03,True,2025
ROK,Industrials,2025-05-07,2025-05-09,288.8175,2025-06-20,316.907,time,42,9.73,1069.83,2.45,2.12,15.77,False,2025
ROK,Industrials,2025-08-06,2025-08-08,328.1184,2025-09-19,344.286,time,42,4.93,542.01,2.82,2.67,5.66,True,2025
ROK,Industrials,2025-11-06,2025-11-10,373.516,2025-12-22,395.9991,time,42,6.02,662.12,3.34,2.94,13.64,True,2025
ROL,Industrials,2025-10-29,2025-10-31,57.5075,2025-12-12,59.6649,time,42,3.75,412.66,0.34,0.33,3.74,True,2025
ROP,Information Technology,2025-01-30,2025-02-03,570.0094,2025-03-17,570.3561,time,42,0.06,6.69,4.81,4.73,1.73,True,2025
ROP,Information Technology,2025-04-28,2025-04-30,550.638,2025-06-11,565.1853,time,42,2.64,290.61,4.78,4.74,0.76,False,2025
ROP,Information Technology,2025-07-21,2025-07-23,560.3359,2025-09-03,520.8635,time,42,-7.04,-774.89,4.87,4.83,0.75,True,2025
ROP,Information Technology,2025-10-23,2025-10-27,474.3367,2025-12-08,444.6632,time,42,-6.26,-688.14,5.14,5.11,0.58,True,2025
ROST,Consumer Discretionary,2025-03-04,2025-03-06,136.2158,2025-03-12,124.8661,hard_stop,6,-8.33,-916.54,1.79,1.66,7.92,True,2025
ROST,Consumer Discretionary,2025-05-22,2025-05-27,136.7062,2025-06-26,125.7275,hard_stop,30,-8.03,-883.4,1.47,1.45,1.45,True,2025
ROST,Consumer Discretionary,2025-08-21,2025-08-25,145.934,2025-10-06,151.5918,time,42,3.88,426.46,1.56,1.54,1.41,True,2025
ROST,Consumer Discretionary,2025-11-20,2025-11-24,172.6091,2026-01-05,186.2841,time,42,7.92,871.48,1.58,1.42,10.9,True,2025
