ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,year
CMCSA,Communication Services,2022-01-27,2022-01-31,40.1571,2022-02-23,36.7679,hard_stop,23,-8.44,-928.38,0.77,0.74,4.67,2022
CMCSA,Communication Services,2022-04-28,2022-05-02,32.8215,2022-06-13,32.9362,time,42,0.35,38.44,0.86,0.81,6.72,2022
CMCSA,Communication Services,2022-07-28,2022-08-01,30.5437,2022-09-12,29.4384,time,42,-3.62,-398.05,1.01,0.92,10.3,2022
CMCSA,Communication Services,2022-10-27,2022-10-31,26.5296,2022-12-12,30.3909,time,42,14.55,1601.0,0.96,0.9,6.51,2022
CMCSA,Communication Services,2023-01-26,2023-01-30,32.7995,2023-03-08,30.1074,hard_stop,37,-8.21,-902.84,0.82,0.78,5.62,2023
CMCSA,Communication Services,2023-04-27,2023-05-01,35.494,2023-06-12,34.3869,time,42,-3.12,-343.09,0.92,0.83,10.92,2023
CMCSA,Communication Services,2023-07-27,2023-07-31,38.6114,2023-09-11,38.5178,time,42,-0.24,-26.67,1.13,0.98,15.51,2023
CMCSA,Communication Services,2023-10-26,2023-10-30,34.2304,2023-12-11,36.5433,time,42,6.76,743.24,1.08,0.95,13.67,2023
CMCSA,Communication Services,2024-01-25,2024-01-29,39.7357,2024-02-08,35.5707,hard_stop,10,-10.48,-1153.0,0.84,0.79,6.35,2024
CMCSA,Communication Services,2024-04-25,2024-04-29,33.5054,2024-06-10,33.6965,time,42,0.57,62.74,1.04,0.99,5.31,2024
CMCSA,Communication Services,2024-07-23,2024-07-25,33.7535,2024-09-05,34.857,time,42,3.27,359.63,1.21,1.12,8.22,2024
CMCSA,Communication Services,2024-10-31,2024-11-04,38.5505,2024-12-09,34.4563,hard_stop,35,-10.62,-1168.23,1.12,1.06,5.27,2024
FIX,Industrials,2023-02-22,2023-02-24,138.6364,2023-04-10,129.0343,time,45,-6.93,-761.87,1.54,1.37,12.41,2023
FIX,Industrials,2023-04-26,2023-04-28,146.8847,2023-06-09,156.4128,time,42,6.49,713.55,1.51,1.08,39.39,2023
FIX,Industrials,2023-07-26,2023-07-28,167.4183,2023-09-08,185.1788,time,42,10.61,1166.93,1.99,1.62,23.17,2023
FIX,Industrials,2023-10-26,2023-10-30,177.0729,2023-12-06,185.0814,trail_stop,37,4.52,497.5,2.74,2.17,26.29,2023
FIX,Industrials,2024-02-22,2024-02-26,277.741,2024-03-11,294.6844,trail_stop,14,6.1,671.05,2.55,2.18,17.15,2024
FIX,Industrials,2024-04-25,2024-04-29,303.1148,2024-05-16,319.6161,trail_stop,17,5.44,598.83,2.69,2.08,29.63,2024
FIX,Industrials,2024-07-25,2024-07-29,311.9834,2024-09-03,313.1775,trail_stop,36,0.38,42.1,3.74,3.19,17.19,2024
FIX,Industrials,2024-10-24,2024-10-28,373.9488,2024-12-09,460.6671,time,42,23.19,2550.89,4.09,3.99,2.41,2024
CAG,Consumer Staples,2022-07-14,2022-07-18,27.1208,2022-08-29,28.4521,time,42,4.91,539.94,0.65,0.63,2.66,2022
CAG,Consumer Staples,2022-10-06,2022-10-10,26.7063,2022-11-21,29.8272,time,42,11.69,1285.48,0.57,0.52,9.38,2022
CAG,Consumer Staples,2023-01-05,2023-01-09,33.5228,2023-01-23,30.6712,hard_stop,14,-8.51,-935.71,0.81,0.66,21.91,2023
CAG,Consumer Staples,2023-04-05,2023-04-10,31.5851,2023-05-22,29.5193,time,42,-6.54,-719.46,0.76,0.64,18.87,2023
CAG,Consumer Staples,2023-07-13,2023-07-17,26.9252,2023-08-28,25.5521,time,42,-5.1,-560.97,0.62,0.59,4.44,2023
CAG,Consumer Staples,2023-10-05,2023-10-09,22.2727,2023-11-20,23.996,time,42,7.74,851.08,0.66,0.6,10.66,2023
CAG,Consumer Staples,2024-01-04,2024-01-08,24.0643,2024-02-20,24.6113,time,43,2.27,250.04,0.71,0.68,4.6,2024
CAG,Consumer Staples,2024-04-04,2024-04-08,26.91,2024-05-20,26.8406,time,42,-0.26,-28.34,0.69,0.65,6.19,2024
CAG,Consumer Staples,2024-07-11,2024-07-15,24.7867,2024-08-26,27.4459,time,42,10.73,1180.09,0.61,0.57,6.39,2024
CAG,Consumer Staples,2024-12-19,2024-12-23,24.161,2025-01-14,23.3109,data_end,22,-3.52,-387.04,0.7,0.67,3.92,2024
COP,Energy,2022-02-03,2022-02-07,76.9028,2022-03-21,87.8377,time,42,14.22,1564.1,2.27,2.19,3.44,2022
COP,Energy,2022-05-05,2022-05-09,90.1663,2022-06-13,96.2465,trail_stop,35,6.74,741.75,3.27,3.17,3.09,2022
COP,Energy,2022-08-04,2022-08-08,80.7294,2022-09-19,98.3971,time,42,21.89,2407.37,3.91,3.85,1.54,2022
COP,Energy,2022-11-03,2022-11-07,117.3921,2022-12-05,105.9635,hard_stop,28,-9.74,-1070.9,3.6,3.44,4.57,2022
COP,Energy,2023-05-04,2023-05-08,92.1629,2023-06-20,92.5836,time,43,0.46,50.22,2.38,2.07,15.11,2023
COP,Energy,2023-11-02,2023-11-06,110.7942,2023-12-18,106.4075,time,42,-3.96,-435.52,2.16,2.09,3.3,2023
COP,Energy,2024-02-08,2024-02-12,103.0458,2024-03-25,117.734,time,42,14.25,1567.95,2.4,2.17,10.7,2024
COP,Energy,2024-08-01,2024-08-05,97.6173,2024-09-06,100.2332,trail_stop,32,2.68,294.77,1.98,1.95,1.67,2024
COP,Energy,2024-10-31,2024-11-04,103.0505,2024-12-16,94.7931,time,42,-8.01,-881.43,1.76,1.65,6.95,2024
ED,Utilities,2022-02-17,2022-02-22,73.2697,2022-04-05,83.1549,time,42,13.49,1484.06,1.0,0.86,16.09,2022
ED,Utilities,2022-08-04,2022-08-08,85.2472,2022-09-19,86.5569,time,42,1.54,169.0,0.64,0.59,9.08,2022
ED,Utilities,2022-11-03,2022-11-07,79.0677,2022-12-19,84.1188,time,42,6.39,702.72,1.63,1.46,11.29,2022
ED,Utilities,2023-02-16,2023-02-21,83.1149,2023-04-04,85.9063,time,42,3.36,369.43,0.81,0.8,1.39,2023
ED,Utilities,2023-05-04,2023-05-08,88.8766,2023-06-20,83.0103,time,43,-6.6,-726.05,1.83,1.57,16.77,2023
ED,Utilities,2023-11-02,2023-11-06,82.6938,2023-12-18,82.687,time,42,-0.01,-0.9,1.62,1.59,1.96,2023
ED,Utilities,2024-02-15,2024-02-20,81.0782,2024-04-02,84.0179,time,42,3.63,398.83,1.0,0.97,2.75,2024
ED,Utilities,2024-05-02,2024-05-06,88.6917,2024-06-17,84.785,time,42,-4.4,-484.53,2.15,1.9,13.38,2024
ED,Utilities,2024-08-01,2024-08-05,96.1956,2024-09-16,98.8739,time,42,2.78,306.27,0.59,0.57,3.55,2024
ED,Utilities,2024-11-07,2024-11-11,92.0655,2024-12-18,84.5277,hard_stop,37,-8.19,-900.61,1.68,1.58,6.27,2024
STZ,Consumer Staples,2022-01-06,2022-01-10,227.0423,2022-02-15,202.9344,hard_stop,36,-10.62,-1168.01,3.12,2.78,12.23,2022
STZ,Consumer Staples,2022-04-07,2022-04-11,225.7559,2022-05-23,221.3299,time,42,-1.96,-215.65,2.37,2.12,11.76,2022
STZ,Consumer Staples,2022-06-30,2022-07-05,218.5015,2022-08-16,230.9263,time,42,5.69,625.5,2.66,2.52,5.46,2022
STZ,Consumer Staples,2022-10-06,2022-10-10,207.0213,2022-11-21,235.669,time,42,13.84,1522.18,3.17,2.81,12.62,2022
STZ,Consumer Staples,2023-04-06,2023-04-11,209.9243,2023-05-23,221.8808,time,42,5.7,626.52,1.98,1.84,7.39,2023
STZ,Consumer Staples,2023-06-30,2023-07-05,231.145,2023-08-16,248.005,time,42,7.29,802.35,2.91,2.83,2.85,2023
STZ,Consumer Staples,2023-10-05,2023-10-09,222.3854,2023-11-20,224.4462,time,42,0.93,101.93,3.7,3.37,9.63,2023
STZ,Consumer Staples,2024-01-05,2024-01-09,236.116,2024-02-20,233.1522,time,42,-1.26,-138.08,3.19,3.0,6.46,2024
STZ,Consumer Staples,2024-04-11,2024-04-15,252.1838,2024-05-28,234.3027,time,43,-7.09,-779.96,2.26,2.1,7.57,2024
STZ,Consumer Staples,2024-07-03,2024-07-08,247.5024,2024-08-05,225.646,hard_stop,28,-8.83,-971.39,3.57,3.45,3.36,2024
STZ,Consumer Staples,2024-10-03,2024-10-07,233.7781,2024-11-18,229.1364,time,42,-1.99,-218.41,4.32,4.07,6.03,2024
CEG,Utilities,2022-05-12,2022-05-16,52.7682,2022-06-09,59.3521,trail_stop,24,12.48,1372.47,1.81,1.01,80.32,2022
CEG,Utilities,2022-08-04,2022-08-08,74.6725,2022-09-19,86.8029,time,42,16.24,1786.93,1.66,0.64,158.13,2022
CEG,Utilities,2023-08-03,2023-08-07,102.4699,2023-09-18,108.7958,time,42,6.17,679.08,1.45,0.78,85.9,2023
CEG,Utilities,2023-11-06,2023-11-08,118.3059,2023-12-07,108.8411,hard_stop,29,-8.0,-880.03,1.99,1.67,19.23,2023
CEG,Utilities,2024-05-09,2024-05-13,214.1042,2024-06-07,195.6564,hard_stop,25,-8.62,-947.79,1.82,1.29,41.36,2024
CEG,Utilities,2024-11-04,2024-11-06,236.4328,2024-12-03,245.4204,trail_stop,27,3.8,418.14,2.74,2.68,2.3,2024
COO,Health Care,2022-03-03,2022-03-07,104.9176,2022-03-08,95.0727,hard_stop,1,-9.38,-1032.18,0.81,0.78,4.15,2022
COO,Health Care,2023-03-02,2023-03-06,87.7432,2023-04-17,92.8628,time,42,5.83,641.82,0.73,0.67,7.45,2023
COO,Health Care,2023-06-01,2023-06-05,89.8405,2023-07-17,98.4848,time,42,9.62,1058.4,0.77,0.76,1.69,2023
COO,Health Care,2024-02-29,2024-03-04,102.02,2024-04-12,93.52,hard_stop,39,-8.33,-916.49,0.85,0.78,8.47,2024
COO,Health Care,2024-05-30,2024-06-03,94.33,2024-07-01,86.39,hard_stop,28,-8.42,-925.9,0.85,0.83,2.59,2024
COO,Health Care,2024-08-28,2024-08-30,106.38,2024-10-11,106.74,time,42,0.34,37.23,0.96,0.91,5.42,2024
COO,Health Care,2024-12-05,2024-12-09,98.6,2025-01-02,90.66,hard_stop,24,-8.05,-885.8,1.04,1.0,4.01,2024
CPRT,Industrials,2022-02-16,2022-02-18,31.155,2022-03-07,27.41,hard_stop,17,-12.02,-1322.26,0.28,0.27,2.43,2022
CPRT,Industrials,2022-09-07,2022-09-09,29.265,2022-09-22,26.27,hard_stop,13,-10.23,-1125.75,0.28,0.27,2.9,2022
CPRT,Industrials,2023-02-20,2023-02-22,34.68,2023-04-05,37.34,time,42,7.67,843.71,0.31,0.29,5.87,2023
CPRT,Industrials,2023-05-17,2023-05-19,44.21,2023-06-30,45.605,time,42,3.16,347.09,0.36,0.32,12.54,2023
CPRT,Industrials,2023-09-14,2023-09-18,43.97,2023-10-30,43.12,time,42,-1.93,-212.65,0.34,0.32,4.82,2023
CPRT,Industrials,2023-11-16,2023-11-20,50.1,2024-01-02,47.51,time,43,-5.17,-568.66,0.34,0.32,4.65,2023
GLW,Information Technology,2022-01-26,2022-01-28,36.2375,2022-03-08,33.1618,hard_stop,39,-8.49,-933.65,0.54,0.52,4.06,2022
GLW,Information Technology,2022-04-26,2022-04-28,32.7402,2022-05-19,30.0672,hard_stop,21,-8.16,-898.08,0.54,0.49,9.17,2022
GLW,Information Technology,2022-07-26,2022-07-28,32.5773,2022-09-06,29.8743,hard_stop,40,-8.3,-912.69,0.57,0.56,1.25,2022
GLW,Information Technology,2023-01-31,2023-02-02,32.5971,2023-03-16,30.8651,time,42,-5.31,-584.48,0.47,0.44,6.83,2023
GLW,Information Technology,2023-04-25,2023-04-27,29.7446,2023-06-08,29.6,time,42,-0.49,-53.47,0.41,0.39,4.7,2023
GLW,Information Technology,2024-04-30,2024-05-02,32.4047,2024-06-13,36.8302,time,42,13.66,1502.29,0.38,0.35,8.44,2024
GLW,Information Technology,2024-10-29,2024-10-31,46.9222,2024-12-12,47.6145,time,42,1.48,162.3,0.54,0.52,3.05,2024
CPAY,Financials,2022-02-08,2022-02-10,248.39,2022-03-01,226.11,hard_stop,19,-8.97,-986.67,3.72,3.6,3.45,2022
CPAY,Financials,2022-05-05,2022-05-09,222.47,2022-06-13,223.96,trail_stop,35,0.67,73.67,3.65,3.53,3.35,2022
CPAY,Financials,2022-08-03,2022-08-05,221.74,2022-09-16,202.56,time,42,-8.65,-951.48,4.17,3.89,7.32,2022
CPAY,Financials,2022-11-02,2022-11-04,174.91,2022-12-06,185.38,trail_stop,32,5.99,658.45,4.24,4.19,1.19,2022
CPAY,Financials,2023-02-08,2023-02-10,205.53,2023-03-17,187.2,hard_stop,35,-8.92,-981.02,4.04,3.93,2.78,2023
CPAY,Financials,2023-05-03,2023-05-05,226.76,2023-06-16,243.63,time,42,7.44,818.35,3.8,3.69,2.89,2023
CPAY,Financials,2023-08-08,2023-08-10,262.62,2023-09-21,269.95,time,42,2.79,307.02,4.19,4.18,0.27,2023
CPAY,Financials,2024-05-08,2024-05-10,285.33,2024-06-03,258.35,hard_stop,24,-9.46,-1040.13,4.1,4.09,0.13,2024
CPAY,Financials,2024-08-07,2024-08-09,281.5,2024-09-20,307.21,time,42,9.13,1004.65,4.55,4.51,0.89,2024
CPAY,Financials,2024-11-07,2024-11-11,372.1,2024-12-18,339.17,hard_stop,37,-8.85,-973.47,5.0,4.97,0.54,2024
CTVA,Materials,2022-05-04,2022-05-06,54.7275,2022-06-10,55.6775,trail_stop,35,1.74,190.94,0.97,0.81,19.41,2022
CTVA,Materials,2022-08-04,2022-08-08,56.9546,2022-09-19,59.1284,time,42,3.82,419.84,1.64,1.46,12.28,2022
CTVA,Materials,2022-11-04,2022-11-08,63.6242,2022-12-15,58.1129,hard_stop,37,-8.66,-952.86,-0.12,-0.22,46.43,2022
CTVA,Materials,2023-02-01,2023-02-03,58.9523,2023-03-17,54.7523,time,42,-7.12,-783.67,0.16,0.06,153.24,2023
CTVA,Materials,2023-05-03,2023-05-05,55.7389,2023-06-16,55.5034,time,42,-0.42,-46.46,1.16,0.93,24.53,2023
CTVA,Materials,2023-08-03,2023-08-07,54.2815,2023-08-15,49.122,hard_stop,8,-9.51,-1045.56,1.6,1.58,1.2,2023
CTVA,Materials,2023-10-27,2023-10-31,46.7268,2023-11-10,42.3684,hard_stop,10,-9.33,-1026.03,-0.23,-0.26,9.97,2023
CTVA,Materials,2024-01-31,2024-02-02,53.0131,2024-03-15,53.9427,time,42,1.75,192.87,0.15,0.06,170.03,2024
CTVA,Materials,2024-05-01,2024-05-03,55.8423,2024-06-10,50.7793,hard_stop,38,-9.07,-997.33,0.89,0.83,7.31,2024
CSGP,Real Estate,2022-02-22,2022-02-24,51.64,2022-03-07,53.27,trail_stop,11,3.16,347.21,0.35,0.29,20.46,2022
CSGP,Real Estate,2022-04-26,2022-04-28,64.55,2022-05-06,59.11,hard_stop,8,-8.43,-927.03,0.31,0.27,14.0,2022
CSGP,Real Estate,2022-07-26,2022-07-28,69.85,2022-09-08,78.56,time,42,12.47,1371.65,0.28,0.21,34.1,2022
CSGP,Real Estate,2022-10-25,2022-10-27,80.52,2022-12-08,82.39,time,42,2.32,255.46,0.3,0.24,25.29,2022
CSGP,Real Estate,2023-02-21,2023-02-23,72.36,2023-03-22,65.99,hard_stop,27,-8.8,-968.35,0.38,0.34,10.29,2023
CSGP,Real Estate,2023-04-25,2023-04-27,72.54,2023-06-08,80.94,time,42,11.58,1273.78,0.29,0.25,13.75,2023
CSGP,Real Estate,2023-07-25,2023-07-27,84.53,2023-09-07,83.62,time,42,-1.08,-118.42,0.31,0.3,4.03,2023
CSGP,Real Estate,2024-02-20,2024-02-22,84.37,2024-04-04,91.81,time,42,8.82,970.01,0.33,0.32,3.95,2024
CSGP,Real Estate,2024-04-22,2024-04-24,92.53,2024-05-28,83.26,hard_stop,34,-10.02,-1102.02,0.1,0.07,51.86,2024
CSGP,Real Estate,2024-07-23,2024-07-25,75.87,2024-09-05,77.36,time,42,1.96,216.03,0.15,0.09,63.27,2024
CSGP,Real Estate,2024-10-22,2024-10-24,72.56,2024-12-05,77.03,time,42,6.16,677.65,0.22,0.16,35.5,2024
COST,Consumer Staples,2022-03-03,2022-03-07,498.4061,2022-04-18,554.269,time,42,11.21,1232.91,2.92,2.79,4.62,2022
COST,Consumer Staples,2022-05-26,2022-05-31,448.9661,2022-07-12,467.859,time,42,4.21,462.89,3.17,3.02,4.95,2022
COST,Consumer Staples,2022-10-05,2022-10-07,456.9062,2022-11-18,501.1919,time,42,9.69,1066.18,4.21,4.17,0.93,2022
COST,Consumer Staples,2023-03-02,2023-03-06,456.8597,2023-04-17,473.5609,time,42,3.66,402.12,3.3,3.23,2.25,2023
COST,Consumer Staples,2023-09-26,2023-09-28,542.9494,2023-11-09,543.1744,time,42,0.04,4.56,4.86,4.82,0.87,2023
COST,Consumer Staples,2023-12-14,2023-12-18,640.7928,2024-01-29,684.4689,time,42,6.82,749.76,3.48,3.42,1.72,2023
COST,Consumer Staples,2024-03-07,2024-03-11,710.9579,2024-04-22,706.6614,time,42,-0.6,-66.48,3.92,3.61,8.51,2024
COST,Consumer Staples,2024-06-06,2024-06-10,838.1045,2024-07-22,838.342,time,42,0.03,3.12,3.78,3.77,0.31,2024
COST,Consumer Staples,2024-09-26,2024-09-30,883.0766,2024-11-11,925.4285,time,42,4.8,527.55,5.29,5.06,4.49,2024
COST,Consumer Staples,2024-12-12,2024-12-16,981.1497,2025-01-02,902.5427,hard_stop,17,-8.01,-881.29,4.04,3.8,6.32,2024
CRH,Materials,2024-05-10,2024-05-14,79.5687,2024-06-24,72.4565,hard_stop,41,-8.94,-983.23,-0.04,-0.06,39.5,2024
CRH,Materials,2024-08-08,2024-08-12,80.8462,2024-09-09,82.7589,trail_stop,28,2.37,260.24,1.86,1.79,3.85,2024
CRWD,Information Technology,2022-03-09,2022-03-11,191.12,2022-04-06,211.22,trail_stop,26,10.52,1156.87,0.3,0.2,47.93,2022
CRWD,Information Technology,2022-06-02,2022-06-06,167.48,2022-06-30,168.56,trail_stop,24,0.64,70.93,0.31,0.23,33.21,2022
CRWD,Information Technology,2022-08-30,2022-09-01,178.45,2022-09-22,161.28,hard_stop,21,-9.62,-1058.39,0.36,0.27,31.87,2022
CRWD,Information Technology,2022-11-29,2022-12-01,118.64,2022-12-19,108.09,hard_stop,18,-8.89,-978.17,0.4,0.32,26.51,2022
CRWD,Information Technology,2023-03-07,2023-03-09,128.11,2023-04-20,129.89,time,42,1.39,152.84,0.47,0.43,10.45,2023
CRWD,Information Technology,2023-05-31,2023-06-02,158.66,2023-06-21,143.85,hard_stop,19,-9.33,-1026.79,0.57,0.5,13.65,2023
CRWD,Information Technology,2023-08-30,2023-09-01,163.12,2023-10-13,185.72,time,42,13.85,1524.03,0.74,0.56,32.61,2023
CRWD,Information Technology,2023-11-28,2023-11-30,231.19,2024-01-11,284.52,time,42,23.07,2537.44,0.82,0.74,10.86,2023
CRWD,Information Technology,2024-03-05,2024-03-07,329.75,2024-04-15,299.5,hard_stop,39,-9.17,-1009.1,0.95,0.82,15.29,2024
CRWD,Information Technology,2024-06-04,2024-06-06,342.93,2024-07-17,354.94,trail_stop,41,3.5,385.24,0.93,0.89,4.38,2024
CRWD,Information Technology,2024-08-28,2024-08-30,277.78,2024-09-06,246.39,hard_stop,7,-11.3,-1243.03,1.04,0.97,7.74,2024
CRWD,Information Technology,2024-11-26,2024-11-29,349.5,2024-12-18,349.18,trail_stop,19,-0.09,-10.07,0.93,0.81,14.94,2024
CCI,Real Estate,2022-01-26,2022-01-28,141.2548,2022-02-23,129.076,hard_stop,26,-8.62,-948.41,0.81,0.77,4.91,2022
CCI,Real Estate,2022-04-20,2022-04-22,160.1566,2022-05-02,147.1819,hard_stop,10,-8.1,-891.13,0.97,0.95,2.34,2022
CCI,Real Estate,2023-04-19,2023-04-21,107.6673,2023-05-08,98.6399,hard_stop,17,-8.38,-922.3,0.97,0.92,5.79,2023
CCI,Real Estate,2023-07-19,2023-07-21,92.2,2023-08-22,84.8188,hard_stop,32,-8.01,-880.62,1.05,1.04,1.1,2023
CCI,Real Estate,2024-01-24,2024-01-26,98.0496,2024-03-08,99.9527,time,42,1.94,213.51,0.86,0.76,13.52,2024
CCI,Real Estate,2024-04-17,2024-04-19,84.7375,2024-05-31,92.0376,time,42,8.62,947.65,0.75,0.7,7.1,2024
CCI,Real Estate,2024-07-17,2024-07-19,96.2675,2024-08-30,102.1879,time,42,6.15,676.49,0.58,0.54,6.9,2024
CCI,Real Estate,2024-10-16,2024-10-18,103.4472,2024-11-12,94.5177,hard_stop,25,-8.63,-949.51,0.84,0.67,24.91,2024
CSX,Industrials,2022-01-19,2022-01-21,33.0306,2022-03-04,35.3788,time,42,7.11,782.0,0.42,0.41,1.22,2022
CSX,Industrials,2022-04-20,2022-04-22,34.0744,2022-05-10,30.9836,hard_stop,18,-9.07,-997.78,0.39,0.37,4.29,2022
CSX,Industrials,2022-07-20,2022-07-22,29.2331,2022-08-30,30.1216,trail_stop,39,3.04,334.35,0.51,0.47,8.33,2022
CSX,Industrials,2022-10-20,2022-10-24,26.3933,2022-12-05,29.9116,time,42,13.33,1466.35,0.52,0.49,5.17,2022
CSX,Industrials,2023-01-25,2023-01-27,28.7571,2023-03-10,28.238,time,42,-1.81,-198.59,0.49,0.47,4.56,2023
CSX,Industrials,2023-04-20,2023-04-24,30.4499,2023-06-05,30.8761,time,42,1.4,153.97,0.48,0.43,12.47,2023
CSX,Industrials,2024-01-24,2024-01-26,33.9389,2024-03-08,37.0754,time,42,9.24,1016.6,0.45,0.44,1.86,2024
CSX,Industrials,2024-04-17,2024-04-19,33.4446,2024-05-31,32.8835,time,42,-1.68,-184.54,0.46,0.45,1.7,2024
CSX,Industrials,2024-08-05,2024-08-07,32.9712,2024-09-18,33.2935,time,42,0.98,107.54,0.49,0.48,2.55,2024
CMI,Industrials,2022-08-02,2022-08-04,197.6647,2022-09-15,194.4435,time,42,-1.63,-179.26,4.77,4.34,9.94,2022
CMI,Industrials,2023-05-02,2023-05-04,208.4901,2023-05-31,191.6942,hard_stop,27,-8.06,-886.16,5.65,4.71,20.01,2023
CMI,Industrials,2023-11-02,2023-11-06,213.9159,2023-12-18,230.647,time,42,7.82,860.35,4.74,4.68,1.12,2023
CMI,Industrials,2024-05-02,2024-05-06,272.2328,2024-06-17,260.0485,time,42,-4.48,-492.33,5.1,4.96,2.72,2024
CMI,Industrials,2024-08-01,2024-08-05,276.3985,2024-09-16,291.8066,time,42,5.57,613.21,5.26,4.76,10.4,2024
CMI,Industrials,2024-11-05,2024-11-07,346.0255,2024-12-19,340.621,time,42,-1.56,-171.81,5.86,4.81,21.94,2024
CVS,Health Care,2022-02-09,2022-02-11,90.9272,2022-03-25,93.5734,time,42,2.91,320.12,1.98,1.88,5.37,2022
CVS,Health Care,2022-05-04,2022-05-06,84.3113,2022-06-17,76.8168,time,42,-8.89,-977.8,2.22,2.15,3.49,2022
CVS,Health Care,2022-08-03,2022-08-05,88.4616,2022-09-16,88.9409,time,42,0.54,59.6,2.4,2.18,10.1,2022
CVS,Health Care,2022-11-02,2022-11-04,86.4356,2022-12-16,83.6827,time,42,-3.18,-350.34,2.15,1.99,7.94,2022
CVS,Health Care,2023-02-08,2023-02-10,79.7497,2023-03-01,72.8023,hard_stop,19,-8.71,-958.27,1.99,1.93,3.14,2023
CVS,Health Care,2023-05-03,2023-05-05,63.201,2023-06-16,60.2728,time,42,-4.63,-509.64,2.2,2.09,5.16,2023
CVS,Health Care,2023-08-02,2023-08-04,66.5817,2023-08-17,59.9415,hard_stop,13,-9.97,-1097.03,2.21,2.12,4.23,2023
CVS,Health Care,2023-11-01,2023-11-03,63.3521,2023-12-15,67.3614,time,42,6.33,696.14,2.21,2.13,3.72,2023
CVS,Health Care,2024-02-07,2024-02-09,68.4938,2024-03-22,71.6719,time,42,4.64,510.4,2.12,1.99,6.59,2024
CVS,Health Care,2024-08-07,2024-08-09,53.8983,2024-09-20,53.6279,time,42,-0.5,-55.19,1.83,1.73,5.95,2024
DHR,Health Care,2022-01-27,2022-01-31,245.8812,2022-03-08,223.3366,hard_stop,36,-9.17,-1008.58,2.69,2.54,5.99,2022
DHR,Health Care,2022-04-21,2022-04-25,225.4261,2022-05-11,206.0157,hard_stop,16,-8.61,-947.16,2.76,2.66,3.6,2022
DHR,Health Care,2022-07-21,2022-07-25,237.6841,2022-08-26,243.8158,trail_stop,32,2.58,283.78,2.76,2.34,18.09,2022
DHR,Health Care,2022-10-20,2022-10-24,214.855,2022-12-05,233.2848,time,42,8.58,943.56,2.56,2.25,13.54,2022
DHR,Health Care,2023-01-24,2023-01-26,230.0504,2023-03-09,212.3,time,42,-7.72,-848.75,2.87,2.55,12.62,2023
DHR,Health Care,2023-04-25,2023-04-27,203.1802,2023-06-08,205.3611,time,42,1.07,118.07,2.36,2.26,4.36,2023
DHR,Health Care,2023-07-25,2023-07-27,230.759,2023-09-07,222.6367,time,42,-3.52,-387.18,2.05,2.02,1.73,2023
DHR,Health Care,2023-10-24,2023-10-26,188.1397,2023-12-07,215.9355,time,42,14.77,1625.14,2.02,1.88,7.55,2023
DHR,Health Care,2024-01-30,2024-02-01,236.3404,2024-03-14,250.0255,time,42,5.79,636.95,2.09,1.91,9.15,2024
DHR,Health Care,2024-04-23,2024-04-25,247.0455,2024-06-06,264.8872,time,42,7.22,794.42,1.92,1.71,12.41,2024
DHR,Health Care,2024-07-23,2024-07-25,262.5989,2024-09-05,261.9359,time,42,-0.25,-27.77,1.72,1.57,9.3,2024
DHR,Health Care,2024-10-22,2024-10-24,252.8215,2024-11-15,228.307,hard_stop,22,-9.7,-1066.6,1.71,1.57,8.94,2024
DRI,Consumer Discretionary,2022-06-23,2022-06-27,106.3023,2022-08-08,110.8473,time,42,4.28,470.31,2.27,2.21,2.71,2022
DRI,Consumer Discretionary,2022-12-16,2022-12-20,123.3951,2023-01-31,133.1574,time,42,7.91,870.25,1.52,1.44,5.85,2022
DRI,Consumer Discretionary,2023-03-23,2023-03-27,138.4758,2023-05-08,136.2775,time,42,-1.59,-174.62,2.36,2.24,5.22,2023
DRI,Consumer Discretionary,2023-06-22,2023-06-26,146.609,2023-08-07,150.6781,time,42,2.78,305.3,2.6,2.53,2.7,2023
DRI,Consumer Discretionary,2023-09-21,2023-09-25,130.3791,2023-11-06,137.7845,time,42,5.68,624.79,1.78,1.74,2.44,2023
DRI,Consumer Discretionary,2023-12-15,2023-12-19,154.8496,2024-01-30,152.3846,time,42,-1.59,-175.1,1.84,1.73,6.2,2023
DRI,Consumer Discretionary,2024-06-20,2024-06-24,143.8274,2024-07-09,131.6127,hard_stop,15,-8.49,-934.19,2.65,2.61,1.58,2024
DRI,Consumer Discretionary,2024-12-19,2024-12-23,179.6886,2025-01-14,175.3748,data_end,22,-2.4,-264.08,2.03,2.02,0.35,2024
DDOG,Information Technology,2022-02-10,2022-02-14,164.39,2022-02-23,149.44,hard_stop,9,-9.09,-1000.36,0.2,0.11,74.05,2022
DDOG,Information Technology,2022-05-05,2022-05-09,105.1,2022-05-17,95.05,hard_stop,8,-9.56,-1051.85,0.24,0.11,113.24,2022
DDOG,Information Technology,2022-08-04,2022-08-08,113.29,2022-08-22,101.85,hard_stop,14,-10.1,-1110.78,0.24,0.15,55.5,2022
DDOG,Information Technology,2022-11-03,2022-11-07,71.1,2022-11-17,79.0,trail_stop,10,11.11,1222.22,0.23,0.16,43.71,2022
DDOG,Information Technology,2023-02-16,2023-02-21,77.48,2023-03-09,69.91,hard_stop,16,-9.77,-1074.73,0.26,0.19,37.41,2023
